2
0 180 73
0 180 73

	0.0258771	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.0279106	0.0356425
	0.0433296	0.0505028	0.0567374	0.0619218
	0.0660782	0.0689832	0.0710168	0.072648
	0.0738324	0.0738994	0.0720894	0.0677989
	0.0664134	0.0632402	0.0598212	0.0564469
	0.0483799	0.0384134	0.0313073	14.5886
	14.7156	14.2614	13.2661	12.0109
	10.7815	9.58411	8.41075	7.29061
	6.23882	5.29312	4.49857	3.82822
	3.29542	2.84619	2.49566	2.1987
	1.93846	1.70863	1.50825	1.32742
	1.16244	1.01332	0.882324	0.765341
	0.659173	0.568156	0.487933	0.41448
	0.352022	0.294905	0.243352	0.198078
	0.157318	0.122011	0.0933855	0.0641341
	0.0403575	0.0240894	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0.0280447
	0.0357318	0.043419	0.0505698	0.0568045
	0.0621229	0.0663687	0.0695196	0.0715754
	0.0734302	0.0747039	0.0747709	0.0727821
	0.0683128	0.0667039	0.063419	0.0597765
	0.056581	0.0483799	0.0383911	0.031352
	14.5886	14.7092	14.2714	13.2769
	12.0391	10.8124	9.62711	8.44668
	7.33374	6.2792	5.33642	4.53685
	3.8575	3.31334	2.85654	2.49611
	2.1918	1.9255	1.69325	1.49231
	1.31327	1.14983	1.00335	0.872201
	0.756425	0.649922	0.559486	0.479196
	0.406927	0.344358	0.288469	0.236827
	0.191911	0.150547	0.115263	0.0882235
	0.0605587	0.0376536	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0.0281564	0.0358212	0.0435531	0.0506369
	0.0569609	0.062324	0.0667039	0.0699665
	0.0721564	0.0741229	0.0754637	0.0754413
	0.0733408	0.0686927	0.0671061	0.063486
	0.0597095	0.056648	0.0483352	0.0384358
	0.031486	14.5886	14.7092	14.2812
	13.293	12.0602	10.8538	9.66197
	8.49575	7.37736	6.31933	5.37877
	4.57973	3.89164	3.33826	2.86903
	2.49678	2.184	1.90981	1.67421
	1.47234	1.29544	1.13318	0.989073
	0.859106	0.744693	0.638503	0.549385
	0.469251	0.398324	0.336	0.28114
	0.229385	0.184447	0.143307	0.108693
	0.0830838	0.057162	0.0351061	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0.0283128	0.0360894	0.0437095
	0.0507933	0.0570726	0.0625698	0.0670391
	0.0703911	0.072648	0.0747039	0.0761341
	0.076067	0.0739218	0.0690503	0.067419
	0.0637542	0.0597318	0.0566704	0.0482905
	0.0385251	0.0315754	14.5886	14.7027
	14.2916	13.3049	12.0989	10.8878
	9.70968	8.54219	7.42411	6.36601
	5.43082	4.62585	3.93504	3.36883
	2.88257	2.49783	2.17484	1.89173
	1.65155	1.44912	1.27385	1.11229
	0.971441	0.842547	0.729475	0.624939
	0.53781	0.458123	0.38838	0.326592
	0.272782	0.221095	0.176179	0.135821
	0.102547	0.0780559	0.0536089	0.0327598
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.028514	0.0362458
	0.0438436	0.0509497	0.0572737	0.0627709
	0.0673743	0.0707933	0.0730726	0.0751508
	0.0766704	0.0766257	0.074324	0.0692737
	0.0677318	0.064	0.0598659	0.056648
	0.0482905	0.0386145	0.0317095	14.5886
	14.7022	14.2972	13.3219	12.1325
	10.9307	9.76132	8.58058	7.47077
	6.42172	5.4834	4.67978	3.98248
	3.40007	2.89993	2.50121	2.16458
	1.86977	1.62617	1.42118	1.2472
	1.08682	0.948849	0.821274	0.711374
	0.608782	0.521899	0.44514	0.377274
	0.315955	0.262749	0.211799	0.167464
	0.128246	0.0967598	0.0730503	0.0500112
	0.0304581	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0.0285587
	0.0363575	0.044	0.0510838	0.0574525
	0.0629944	0.0676201	0.0712179	0.0734525
	0.0755531	0.0770279	0.077162	0.0747039
	0.0694302	0.0678659	0.0641788	0.059933
	0.0564693	0.0483352	0.0386145	0.0318212
	14.5886	14.6963	14.3004	13.3406
	12.1686	10.9676	9.81884	8.63086
	7.52389	6.4792	5.53698	4.73397
	4.02664	3.4299	2.91991	2.5034
	2.15258	1.8472	1.59685	1.38923
	1.21569	1.05694	0.921274	0.79676
	0.690547	0.589966	0.505832	0.430592
	0.364603	0.304134	0.251553	0.201966
	0.158816	0.121073	0.0912626	0.0682458
	0.0463911	0.0283128	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0.0287151	0.0364246	0.0441117	0.0511955
	0.0575866	0.0631732	0.0678436	0.0714413
	0.0738547	0.0759106	0.0773184	0.0775196
	0.0751061	0.0695196	0.068067	0.0642458
	0.06	0.0562682	0.0483799	0.0385028
	0.0319777	14.5886	14.6889	14.3004
	13.3703	12.2083	11.0189	9.87035
	8.68422	7.58011	6.53006	5.59372
	4.78185	4.06134	3.45278	2.93484
	2.50147	2.13663	1.82212	1.56358
	1.35327	1.17966	1.02282	0.889229
	0.768872	0.665989	0.568939	0.487017
	0.414436	0.350235	0.291285	0.239665
	0.191911	0.150279	0.114078	0.0857877
	0.0636425	0.042905	0.0261899	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0.0288268	0.0364693	0.0442235
	0.0512402	0.0577654	0.0632849	0.0680447
	0.0717095	0.0741453	0.0762458	0.0776089
	0.0778547	0.0753073	0.0696536	0.0681788
	0.0642458	0.0598883	0.056067	0.0483128
	0.0384134	0.0321564	14.5886	14.6838
	14.2992	13.3925	12.2549	11.0678
	9.92807	8.74237	7.63149	6.58092
	5.64273	4.82223	4.09513	3.4785
	2.94429	2.49455	2.11857	1.79213
	1.52724	1.31227	1.13937	0.984737
	0.854168	0.737184	0.638637	0.541899
	0.465922	0.396156	0.333855	0.277408
	0.227464	0.181631	0.141743	0.106905
	0.0802011	0.0589721	0.0395531	0.0240447
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0.0225028	0.0289832	0.0365587
	0.0442458	0.0512626	0.057743	0.063352
	0.0682011	0.0718659	0.0744134	0.0764469
	0.0778547	0.0780335	0.0755754	0.069743
	0.0682011	0.0641788	0.0597989	0.0557989
	0.0481564	0.038324	0.0322682	14.5886
	14.677	14.2972	13.4206	12.3025
	11.1106	9.97928	8.79278	7.67658
	6.62215	5.69634	4.85305	4.12478
	3.49656	2.94883	2.48764	2.09841
	1.75924	1.4874	1.26907	1.09596
	0.943665	0.816603	0.70333	0.60867
	0.515799	0.442212	0.376715	0.316581
	0.262816	0.215106	0.171419	0.133497
	0.0997765	0.0746369	0.0544581	0.0362458
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.0226816	0.0291397
	0.0366927	0.0443128	0.0513296	0.057743
	0.063352	0.0682682	0.0719777	0.0746145
	0.0766257	0.0780335	0.0782123	0.0757318
	0.069743	0.0682235	0.0640894	0.0597095
	0.0555531	0.0479553	0.0381229	0.0324246
	14.5886	14.6694	14.2972	13.4419
	12.3404	11.1621	10.0264	8.82594
	7.71187	6.6625	5.73772	4.88239
	4.15059	3.50639	2.94892	2.47406
	2.07171	1.72132	1.44335	1.22358
	1.04983	0.899352	0.776045	0.66695
	0.575955	0.487888	0.417743	0.356201
	0.298838	0.247844	0.202659	0.161229
	0.124983	0.0927821	0.0690726	0.0499218
	0.0328939	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0.0228603
	0.0292961	0.0367821	0.0443575	0.0513296
	0.0577877	0.063352	0.0682682	0.072067
	0.0747263	0.0767821	0.0781453	0.0783017
	0.0758212	0.0696983	0.0682011	0.064
	0.0595307	0.0552402	0.0477095	0.0380112
	0.032514	14.5886	14.6641	14.3003
	13.4639	12.3783	11.2186	10.0724
	8.85354	7.73041	6.68375	5.75196
	4.90089	4.15772	3.49826	2.93754
	2.44921	2.03694	1.68163	1.39962
	1.17669	1.00118	0.853788	0.733743
	0.629318	0.542168	0.459061	0.392179
	0.334615	0.280782	0.232335	0.190257
	0.150793	0.116067	0.0856089	0.0637989
	0.0454749	0.0294525	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0.0231061	0.0294972	0.0369162	0.0444469
	0.0513966	0.0578101	0.063352	0.0682458
	0.0720894	0.0747933	0.0768492	0.0782123
	0.0783464	0.0758212	0.069676	0.0681341
	0.0638883	0.059352	0.0549944	0.047419
	0.0379441	0.0326257	14.5886	14.6577
	14.3003	13.4851	12.4267	11.2795
	10.1162	8.88463	7.74726	6.69781
	5.75806	4.89526	4.14277	3.47544
	2.90959	2.41513	2.00067	1.64011
	1.35301	1.12849	0.953788	0.809229
	0.691642	0.592648	0.509631	0.430615
	0.367553	0.31352	0.26286	0.217587
	0.177989	0.140626	0.107263	0.0785475
	0.0584134	0.0408492	0.0258324	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0.0233296	0.0296983	0.0370726
	0.044514	0.0514413	0.0578101	0.0633073
	0.0682235	0.0721341	0.0748156	0.0768939
	0.0782346	0.078324	0.0757542	0.0696536
	0.0680223	0.0637542	0.0590615	0.0547486
	0.0470838	0.0378771	0.0327151	14.5886
	14.6545	14.3055	13.5089	12.4683
	11.3329	10.1584	8.91258	7.75879
	6.71169	5.75412	4.88116	4.11363
	3.44476	2.87128	2.37428	1.95975
	1.59672	1.30465	1.08022	0.904581
	0.764358	0.650011	0.552112	0.472447
	0.402704	0.343486	0.293162	0.245207
	0.203352	0.166101	0.130302	0.0986592
	0.0716425	0.0529609	0.0361788	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.0235531	0.0298771
	0.0372067	0.044581	0.0514413	0.0577877
	0.0632849	0.0681788	0.072	0.0747709
	0.0768939	0.0782123	0.0782793	0.0756872
	0.0695196	0.0679106	0.0635978	0.0587486
	0.0543911	0.0467709	0.0378324	0.0327821
	14.5886	14.6512	14.3123	13.5247
	12.5073	11.3796	10.1907	8.92979
	7.77622	6.71528	5.74373	4.85853
	4.07524	3.40322	2.82561	2.32416
	1.9137	1.54898	1.25826	1.03269
	0.857855	0.719531	0.609609	0.515933
	0.441117	0.37562	0.319866	0.27305
	0.227911	0.18914	0.153922	0.119397
	0.0901006	0.0646257	0.0471732	0.031352
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0.0238212
	0.0301006	0.0373631	0.044648	0.0514637
	0.0577654	0.0632179	0.068067	0.071933
	0.0747039	0.0768268	0.0781676	0.0781899
	0.0755531	0.0693855	0.0677095	0.0632849
	0.0583464	0.0541229	0.0464134	0.0378101
	0.0328939	14.5886	14.647	14.3133
	13.5255	12.5283	11.4112	10.2235
	8.94646	7.79975	6.71026	5.73021
	4.82449	4.04217	3.3585	2.76999
	2.27073	1.86145	1.49966	1.21196
	0.986883	0.814235	0.678011	0.571598
	0.481698	0.411128	0.349609	0.297341
	0.253609	0.211642	0.175173	0.141966
	0.108693	0.0814525	0.0574078	0.0411173
	0.0266592	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0.0241341	0.030324	0.0374972	0.0447598
	0.0515531	0.057743	0.0631508	0.068
	0.0717989	0.0745922	0.0768045	0.0780782
	0.0780782	0.0753966	0.0692067	0.067486
	0.0629721	0.0580559	0.0537877	0.0461229
	0.037743	0.0329385	14.5886	14.6352
	14.3058	13.529	12.5526	11.44
	10.2539	8.96085	7.80858	6.7074
	5.7076	4.79312	3.99482	3.30369
	2.70959	2.21689	1.80644	1.45155
	1.16834	0.943464	0.772939	0.639151
	0.535821	0.45086	0.382324	0.325341
	0.276045	0.235642	0.196402	0.161743
	0.129631	0.0981453	0.072648	0.0504581
	0.0350838	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0.0244246	0.0305475	0.0377207
	0.0448268	0.0515531	0.0577207	0.0630838
	0.0678436	0.0717542	0.0744804	0.0766704
	0.0779441	0.0779665	0.0751732	0.0689609
	0.0673296	0.0627263	0.0576536	0.0534078
	0.0458101	0.037676	0.0330279	14.5886
	14.6272	14.3004	13.5333	12.5663
	11.4799	10.2864	8.99077	7.80916
	6.70284	5.68661	4.75779	3.9526
	3.24818	2.65124	2.15933	1.74952
	1.40291	1.12291	0.901788	0.733251
	0.603039	0.502235	0.420894	0.355821
	0.302592	0.256045	0.218436	0.181609
	0.148045	0.116939	0.0875754	0.0635084
	0.0433743	0.0290726	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.0247151	0.0308156
	0.0379888	0.0449609	0.0516201	0.0577207
	0.0630168	0.0677318	0.0716201	0.0743464
	0.0765363	0.0778324	0.077743	0.0749944
	0.0688045	0.0670838	0.0624134	0.0572737
	0.053095	0.0455642	0.0376089	0.0331844
	14.5886	14.6137	14.2907	13.5329
	12.5821	11.499	10.3008	9.01736
	7.81808	6.70297	5.66572	4.72154
	3.91108	3.19102	2.59064	2.09709
	1.69059	1.35198	1.07754	0.862257
	0.695397	0.565229	0.466615	0.392581
	0.331106	0.280626	0.237587	0.201542
	0.166994	0.134168	0.104536	0.0770503
	0.054324	0.0364693	0.023419	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0.0250056
	0.0310838	0.0381676	0.0451173	0.0516648
	0.057676	0.0629721	0.0676201	0.071486
	0.0742123	0.0764246	0.077676	0.0775642
	0.0747263	0.068514	0.0667933	0.0620782
	0.0568939	0.0528045	0.0453855	0.0375419
	0.0334078	14.5886	14.6004	14.2714
	13.5247	12.5913	11.5165	10.3282
	9.03473	7.82523	6.69477	5.64072
	4.6836	3.86299	3.13312	2.53003
	2.03175	1.63012	1.30002	1.03124
	0.824693	0.658547	0.533184	0.435732
	0.365765	0.307777	0.260134	0.219732
	0.185296	0.152022	0.120492	0.0920223
	0.0667709	0.0452291	0.0299441	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0.0253408	0.0313743	0.038324	0.0452067
	0.0516648	0.057676	0.062838	0.067486
	0.071352	0.0740559	0.0762235	0.0774749
	0.0772737	0.0745251	0.0682458	0.0665028
	0.061743	0.0565587	0.0524693	0.0452514
	0.0375196	0.0336536	14.5886	14.589
	14.2579	13.5238	12.5941	11.5214
	10.3387	9.04434	7.83625	6.68512
	5.61334	4.65475	3.81149	3.07446
	2.46639	1.96512	1.56947	1.24905
	0.98295	0.784201	0.621989	0.50076
	0.406972	0.339285	0.285162	0.239575
	0.20181	0.168804	0.136603	0.106458
	0.0799106	0.0563799	0.0366034	0.0238883
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0.0256536	0.0315978	0.0385475
	0.0453184	0.0516648	0.0576089	0.0627486
	0.0673743	0.0711732	0.0738771	0.076067
	0.0772737	0.0769832	0.074324	0.0679553
	0.0661676	0.0613631	0.0562235	0.0522011
	0.0451173	0.0375642	0.0338771	14.5886
	14.5777	14.2438	13.5147	12.5945
	11.5299	10.3404	9.04878	7.85046
	6.67546	5.59504	4.61785	3.75694
	3.00981	2.40136	1.8966	1.51301
	1.19298	0.935911	0.743821	0.588
	0.467866	0.379553	0.313743	0.263307
	0.220022	0.18362	0.152134	0.121162
	0.0925587	0.068067	0.0464134	0.0285363
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.0260112	0.0318659
	0.0387486	0.0454525	0.0516872	0.0575866
	0.0626592	0.0672179	0.0710168	0.0736983
	0.0758212	0.0770726	0.0767151	0.0739665
	0.0676201	0.0658101	0.0610503	0.0558659
	0.0518436	0.0449609	0.0375866	0.0341453
	14.5886	14.5643	14.2221	13.5023
	12.5829	11.5296	10.3388	9.05327
	7.85166	6.65613	5.5758	4.56885
	3.69765	2.94163	2.33099	1.83061
	1.45026	1.13397	0.890994	0.702682
	0.553989	0.436939	0.352469	0.28981
	0.241877	0.201006	0.165408	0.135911
	0.105899	0.0796425	0.0569385	0.0371844
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0.026324
	0.0321788	0.0389274	0.0455642	0.0517542
	0.0575419	0.0625475	0.0670838	0.0708827
	0.0735196	0.0755978	0.0768045	0.0764022
	0.0736313	0.0673073	0.0654525	0.0606257
	0.0555084	0.0515084	0.0447374	0.0375642
	0.0343911	14.5886	14.5581	14.1964
	13.4804	12.5635	11.5026	10.3354
	9.06103	7.82985	6.63866	5.54344
	4.52827	3.64101	2.86979	2.26628
	1.76523	1.39234	1.08212	0.846682
	0.661966	0.519374	0.407531	0.326034
	0.266369	0.220089	0.181788	0.147821
	0.12	0.091419	0.0672179	0.0461453
	0.0287598	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0.0267263	0.0324469	0.0391732	0.0456983
	0.0517542	0.0574525	0.0624358	0.0669497
	0.0707039	0.0733408	0.0753296	0.0765587
	0.0760894	0.0732737	0.0669274	0.0650503
	0.0602235	0.0550838	0.0511732	0.0444916
	0.0375642	0.0345922	14.5886	14.5453
	14.1737	13.4646	12.5415	11.4731
	10.3231	9.04235	7.8164	6.61088
	5.50525	4.48109	3.57578	2.80384
	2.19819	1.7015	1.33345	1.02863
	0.801251	0.623642	0.48648	0.378905
	0.300246	0.244179	0.199553	0.163486
	0.132246	0.104603	0.0774302	0.0556872
	0.0359777	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0.0270838	0.0327598	0.0393743
	0.0458101	0.0518212	0.0573855	0.062324
	0.0667933	0.0704804	0.073095	0.0750838
	0.0762905	0.0757765	0.0729609	0.0665698
	0.0646034	0.0597989	0.0545922	0.0508603
	0.0442011	0.0375196	0.0348156	14.5886
	14.5354	14.1452	13.436	12.5028
	11.4421	10.295	8.99962	7.78022
	6.57026	5.45797	4.41707	3.50921
	2.73777	2.12874	1.6396	1.27895
	0.98219	0.758011	0.580916	0.449408
	0.351151	0.275687	0.223374	0.18067
	0.14648	0.116939	0.0903911	0.0646257
	0.0454078	0.0267933	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.0274413	0.0330726
	0.0396201	0.0459218	0.0518883	0.0572961
	0.0621676	0.0666369	0.0703017	0.0728715
	0.0747933	0.0759777	0.0754637	0.0726034
	0.0662793	0.0642235	0.0593743	0.0542123
	0.0504581	0.0438883	0.0374749	0.0349944
	14.5886	14.5203	14.1159	13.3997
	12.4622	11.4035	10.26	8.95432
	7.72409	6.51966	5.3926	4.33973
	3.42302	2.66465	2.05242	1.5777
	1.21953	0.933385	0.714235	0.545006
	0.417207	0.325296	0.253922	0.203508
	0.163061	0.130391	0.102302	0.0772291
	0.053162	0.0359777	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.0227263	0.0278212
	0.0334078	0.0398436	0.0460559	0.0518659
	0.0572514	0.0620559	0.0664581	0.0701453
	0.072648	0.0745251	0.0757095	0.0751285
	0.0721788	0.0659441	0.0639106	0.0589721
	0.0538994	0.0501453	0.0437095	0.0374078
	0.0351285	14.5886	14.5042	14.0775
	13.3623	12.4054	11.3498	10.1921
	8.89944	7.66851	6.43973	5.2981
	4.24646	3.33428	2.58058	1.97844
	1.51325	1.16139	0.885408	0.670704
	0.509028	0.387866	0.300536	0.23343
	0.185162	0.146793	0.115441	0.0884246
	0.0649609	0.0428603	0.0279106	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0.0231285
	0.0281788	0.033743	0.0400894	0.0461899
	0.051933	0.0571844	0.0619441	0.0662793
	0.0698771	0.0724022	0.0742346	0.0753966
	0.0748156	0.0718659	0.065676	0.0635754
	0.0586816	0.0535866	0.0497654	0.0435084
	0.0372961	0.0352849	14.5886	14.4871
	14.0426	13.3237	12.3392	11.2934
	10.121	8.83106	7.58369	6.34152
	5.21079	4.15517	3.24257	2.49935
	1.9042	1.45088	1.10492	0.836693
	0.629028	0.474704	0.359911	0.277743
	0.213609	0.16876	0.132581	0.102816
	0.0756425	0.0545028	0.0339888	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0.0235754	0.0285363	0.0340335	0.0403128
	0.046324	0.0519553	0.0571173	0.0618324
	0.0660782	0.069676	0.0721564	0.0739218
	0.0751061	0.0745028	0.0715531	0.0653855
	0.0632626	0.0583464	0.0532737	0.0494078
	0.0432626	0.0371397	0.0353966	14.5886
	14.4655	14.0071	13.2687	12.2698
	11.2085	10.0435	8.74393	7.47674
	6.23788	5.10297	4.05676	3.15879
	2.4208	1.83017	1.38398	1.05003
	0.789453	0.589743	0.442994	0.334547
	0.25638	0.195911	0.153318	0.119039
	0.0910838	0.0641564	0.0455866	0.0265698
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0.0240223	0.0289609	0.0344134
	0.040581	0.0464581	0.0519777	0.0570726
	0.061676	0.0658994	0.0694972	0.0718659
	0.073676	0.0748156	0.0741453	0.0712626
	0.0650056	0.0628827	0.0580112	0.0528939
	0.0488939	0.0429721	0.0370279	0.0355978
	14.5886	14.4453	13.9592	13.2073
	12.1823	11.1117	9.94228	8.6362
	7.35899	6.11756	4.97823	3.95193
	3.05989	2.33508	1.75725	1.32431
	0.999307	0.745475	0.554726	0.415955
	0.311575	0.237095	0.180223	0.139173
	0.106056	0.0799106	0.0543687	0.0377654
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0.0244693	0.0293631
	0.0347709	0.0408492	0.0466145	0.0520223
	0.0570279	0.0615642	0.0657207	0.0692961
	0.0717095	0.0733855	0.0745475	0.0738324
	0.0708827	0.0646704	0.0623911	0.0576536
	0.0524022	0.0483575	0.0426369	0.0370056
	0.0356872	14.5886	14.4312	13.9178
	13.1495	12.0978	11.0119	9.83589
	8.51642	7.23794	5.99155	4.83482
	3.83942	2.95725	2.25457	1.68974
	1.27468	0.956916	0.709385	0.524447
	0.391531	0.291263	0.220536	0.165676
	0.126838	0.0946816	0.0698994	0.0463687
	0.0308603	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0.0248939
	0.029743	0.0351508	0.041095	0.0467709
	0.0520447	0.0569385	0.0613855	0.0654972
	0.0690726	0.0714413	0.0731173	0.0742346
	0.0734972	0.0705475	0.0643575	0.0620335
	0.0572067	0.0517989	0.0478883	0.0422123
	0.0369162	0.0357318	14.5886	14.4066
	13.8717	13.0776	12	10.8965
	9.71193	8.37146	7.09372	5.83352
	4.69812	3.71046	2.8579	2.17289
	1.62825	1.22561	0.915128	0.675263
	0.49819	0.369721	0.27267	0.205609
	0.152715	0.115441	0.0846034	0.0611173
	0.0397318	0.0247821	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0	0	0	0
	0.0253184	0.0301899	0.035486	0.0413184
	0.0468603	0.052067	0.0569162	0.0612067
	0.0653408	0.0688268	0.0711732	0.0728268
	0.0739218	0.0731397	0.0701899	0.0639777
	0.0615419	0.0566034	0.0511061	0.0472849
	0.0416983	0.0368715	0.0357542	14.5886
	14.3873	13.8163	12.9912	11.9023
	10.7732	9.5682	8.23546	6.94215
